"ID_position","ID_site","GPS_x","GPS_x_accur","GPS_y","GPS_y_accur","elevation","macroexposure_d","macroexposure","slope","exposure_d","exposure","microtopography","wind_edge","soil_depth","soil_moist","ID_species","species","position_description","soil_sample_GMT","pH_CaCl2","water_soluble_P","citricacid_soluble_P","carbon","nitrogen","C_N_ratio","d13C","d15N","Temp_min","Temp_max","Temp_ampl","Temp_ampl_max","Temp_min_JS","Temp_min_snowfree","GDH.0_SS","GDH.0_JA","GDH.0_MA","GDH.5_SS","GDH.5_JA","GDH.5_MA","FDH.0_OA","wintersnow19_GMT","wintersnow19_day","snowfree20_GMT","snowfree20_day","seasonstart20_GMT","seasonstart20_day","wintersnow20_GMT","wintersnow20_day","days_snow19_20","days_snowfree20","days_frozen","days_growper20.1","days_growper20.5","Indval_T","Indval_N","Indval_L","Indval_F","Indval_H","Indval_R","Carexcurvula","Nardusstricta","Achilleaerbarotta","Adenostylesalliariae","Agrostisalpina","Agrostisrupestris","Agrostisschraderiana","Alchemillapentaphyllea","Alchemillavulgaris","Antennariacarpatica","Anthoxanthumalpinum","Arenariabiflora","Arnicamontana","Avenellaflexuosa","Campanulabarbata","Campanulascheuchzeri","Cardamineresedifolia","Carexfoetida","Carexpallescens","Carexsempervirens","Cerastiumcerastoides","Cirsiumspinosissimum","Elynamyosuroides","Epilobiumanagallidifolium","Euphrasiaminima","Festucaviolacea","Festucasp","Galiumanisophyllon","Gentianaacaulis","Gentianabavarica","Gentianapunctata","Gentianapurpurea","Geummontanum","Gnaphaliumhoppeanum","Gnaphaliumnorvegicum","Gnaphaliumsupinum","Helictotrichonversicolor","Hieraciumalpinum","Hieraciumpiliferum","Homogynealpina","Juncusjacquinii","Juncustrifidus","Leontodonhelveticus","Leontodonhispidus","Leucanthemopsisalpina","Ligusticummutellina","Ligusticummutellinoides","Loiseleuriaprocumbens","Lotuscorniculatus","Luzulaalpinopilosa","Luzulalutea","Luzulaspicata","Minuartiasedoides","Myosotisalpestris","Pediculariskerneri","Peucedanumostruthium","Phleumalpinum","Phleumrhaeticum","Phyteumabetonicifolium","Phyteumahemisphaericum","Poaalpina","Polygonumviviparum","Potentillaaurea","Primulahirsuta","Pulsatillavernalis","Pulsatillaalpinaapiifolia","Ranunculusaconitifolius","Ranunculusmontanus","Ranunculusvillarsii","Saginasaginoides","Salixherbacea","Saxifragabryoides","Sedumalpestre","Sempervivummontanum","Senecioincanusincanus","Sibbaldiaprocumbens","Sileneexscapa","Soldanellapusilla","Solidagovirgaureaminuta","Trifoliumalpinum","Trisetumspicatum","Vacciniumgaultherioides","Vacciniummyrtillus","Vacciniumvitisidaea","Veronicaalpina","Veronicabellidioides"
83,6,2674960,5,1159049,5,2563,120,"SE",14,135,"SE","convex",FALSE,17.67,30.9428571428571,NA,"Con","Kontrolle zu 82",2020-09-19 08:50:00,3.76,3.5,55.7,41.2,2.8,14.8,-25.57,3.93,-0.1684,30.2478,30.4162,24.4865,0.0831,0.6967,NA,10544.7352,19061.5384,NA,6799.9452,11886.2206,-20.3204,2019-11-02 01:00:00,63,2020-06-15 09:00:00,289,2020-06-15 09:00:00,289,2020-09-24 23:00:00,390,226,101,0,NA,NA,1.26923076923077,2.30769230769231,4.53846153846154,3.30769230769231,3.33333333333333,2.23076923076923,0.3,0,0,0,0,0.07,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0.04,0,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0
84,6,2674960,5,1159049,5,2563,120,"SE",15,116,"SE","convex",FALSE,14,30.2,16,"Cc","Carex",2020-09-19 08:55:00,3.74,6.6,60.2,73.4,4.5,16.4,-25.68,2.58,-0.0896,24.2929,24.3825,17.8657,0.0363,0.414,29887.8408,9843.2058,17793.6582,15765.4168,6042.2028,10549.0118,-131.278,2019-11-02 01:00:00,63,2020-06-14 15:00:00,288,2020-06-14 15:00:00,288,2020-09-24 23:00:00,390,225,102,0,135,97,1.30769230769231,2.30769230769231,4.46153846153846,3.11538461538462,3.36363636363636,2.07692307692308,0.5,0,0,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.1,0,0.01,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
85,6,2674960,5,1159049,5,2563,120,"SE",10,119,"SE","convex",FALSE,12,27.0142857142857,NA,"Con","Kontrolle zu 84",2020-09-19 09:00:00,3.63,7.5,158.3,60.4,3.9,15.5,-24.64,2.82,-0.0705,23.0621,23.1326,17.4007,0.0549,0.8069,27751.5568,9472.9108,16899.2818,13869.5514,5679.3012,9789.7606,-30.3324,2019-11-02 01:00:00,63,2020-06-16 09:00:00,290,2020-06-16 09:00:00,290,2020-09-24 23:00:00,390,227,100,0,133,93,1.35,2.1,4.6,3.1,3.2,1.9,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0.1,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
86,6,2674960,5,1159049,5,2563,120,"SE",11,136,"SE","flat",FALSE,28.33,27.0428571428571,54,"Ns","Nardus",2020-09-19 09:10:00,3.65,5.6,55.6,86.6,5.5,15.9,-25.69,1.36,0.0981,20.4631,20.365,12.1102,0.1609,2.9268,32929.82,10157.4504,18905.662,16377.1572,6327.536,10974.7586,0,2019-11-03 01:00:00,64,2020-06-13 07:00:00,287,2020-06-13 07:00:00,287,2020-09-24 23:00:00,390,223,103,0,146,106,1.42307692307692,2.30769230769231,4.38461538461539,3,3.18181818181818,2.15384615384615,0.2,0.4,0,0,0,0.01,0,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
87,6,2674960,5,1159049,5,2563,120,"SE",6,116,"SE","flat",FALSE,23.67,29.0928571428571,NA,"Con","Kontrolle zu 86",2020-09-19 09:15:00,3.74,6.7,74.8,53.2,3.5,15.3,-25.45,2.11,0.1813,24.4099,24.2286,16.5545,0.1813,2.4046,34574.61,10714.9996,20116.481,17902.2346,6894.6034,12042.2856,0,2019-11-02 01:00:00,63,2020-06-13 07:00:00,287,2020-06-13 07:00:00,287,2020-09-24 23:00:00,390,224,103,0,146,105,1.36666666666667,2.26666666666667,4.46666666666667,3.06666666666667,3.15384615384615,2.13333333333333,0.25,0.25,0,0,0,0.03,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0,0.05,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
88,6,2674960,5,1159049,5,2563,120,"SE",16,144,"SE","convex",FALSE,21.67,27.3928571428571,16,"Cc","Carex",2020-09-19 09:45:00,3.72,5.8,95.3,65,4.2,15.5,-25.66,2.3,0.0595,28.1555,28.096,22.3729,0.1848,1.3456,34594.5264,10894.1992,20291.9342,19307.0762,7103.5924,12563.0728,0,2019-11-03 01:00:00,64,2020-06-13 13:00:00,287,2020-06-13 13:00:00,287,2020-09-24 23:00:00,390,223,103,0,140,105,1.29166666666667,2.33333333333333,4.5,3.04166666666667,3.18181818181818,2.08333333333333,0.45,0,0,0,0,0.05,0,0.07,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.05,0,0,0,0,0,0.07,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,7,2675022,5,1158871,5,2491,140,"SE",6,116,"SE","convex",TRUE,7.67,25.7,16,"Cc","Carex",2020-09-20 07:30:00,3.59,2.9,51.1,56.7,3.6,15.9,-24.9,3.79,-4.7815,23.3706,28.1521,18.7417,2.318,-4.7815,45536.058,10385.6794,30861.1676,22392.3954,6546.36,16551.0324,-3559.9386,2019-11-13 01:00:00,74,2019-12-25 01:00:00,116,2020-04-06 13:00:00,219,2020-09-24 23:00:00,390,42,274,85,213,164,1.54545454545455,2,4.09090909090909,2.5,3.4,1.81818181818182,0.65,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0.07
90,7,2675022,5,1158871,5,2491,140,"SE",7,118,"SE","convex",TRUE,8.67,30.075,NA,"Con","Kontrolle zu 89; unter Potentilla",2020-09-20 07:35:00,3.76,1,30.7,51.2,3.3,15.7,-24.84,4.84,-5.0472,23.2165,28.2637,16.063,2.2612,-5.0472,45314.823,10476.4938,30649.1934,22169.972,6638.3868,16469.0928,-3796.809,2019-11-13 01:00:00,74,2019-12-27 21:00:00,118,2020-04-06 13:00:00,219,2020-09-24 23:00:00,390,44,272,85,214,157,1.45454545454545,2,4.18181818181818,2.54545454545455,3.4,1.81818181818182,0.2,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0.07,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.25,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
91,7,2675022,5,1158871,5,2491,140,"SE",14,142,"SE","flat",FALSE,22.33,25.8875,16,"Cc","Carex",2020-09-20 07:40:00,3.46,11.4,65.9,201.8,12.1,16.6,-24.32,2.96,-2.893,19.7649,22.6579,9.8448,2.898,0.1296,43541.7454,9837.3092,27246.165,19049.546,5997.3092,13361.5,-1899.3122,2019-11-02 01:00:00,63,2020-04-13 13:00:00,226,2020-04-13 13:00:00,226,2020-09-24 23:00:00,390,163,164,63,237,160,1.375,2.25,4.125,2.625,3,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0.1,0,0,0,0,0,0
92,7,2675022,5,1158871,5,2491,140,"SE",27,144,"SE","convex",FALSE,25,34.7625,54,"Ns","Nardus",2020-09-20 07:45:00,3.63,4.2,42.5,93,5.7,16.2,-24.81,4.33,-2.7763,22.5283,25.3046,15.7353,2.8853,0.0555,44955.715,10064.307,28159.2864,20542.2942,6224.307,14137.5636,-1522.4654,2019-11-03 01:00:00,64,2020-04-12 11:00:00,225,2020-04-12 11:00:00,225,2020-09-24 23:00:00,390,161,165,63,240,164,1.57142857142857,2.14285714285714,4.07142857142857,2.57142857142857,3.66666666666667,1.85714285714286,0.25,0.45,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0.05,0,0,0,0,0,0.01
93,7,2675022,5,1158871,5,2491,140,"SE",21,142,"SE","concave",FALSE,22.33,50.7625,54,"Ns","Nardus",2020-09-20 07:50:00,3.51,6,64.7,200.1,12,16.7,-24.65,3.34,-0.603,19.8481,20.4511,10.3083,3.0494,0.216,NA,9839.4124,26677.8252,NA,5999.4124,13108.259,-249.966,2019-11-03 01:00:00,64,2020-04-17 11:00:00,230,2020-04-17 11:00:00,230,2020-09-24 23:00:00,390,166,160,7,NA,NA,1.55,2.1,4.1,2.8,3.25,2.1,0.02,0.6,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0,0,0,0,0,0
94,7,2675022,5,1158871,5,2491,140,"SE",19,146,"SE","concave",FALSE,16.33,48.55,NA,"Con","Kontrolle zu 93",2020-09-20 07:55:00,3.62,4,80.6,126.9,8.2,15.4,-24.73,3.47,-0.7199,24.0622,24.7821,16.4385,2.1723,0.0977,44565.396,10145.9796,28181.4932,21072.254,6305.9796,14857.2626,-390.2786,2019-11-02 01:00:00,63,2020-04-15 13:00:00,228,2020-04-15 13:00:00,228,2020-09-24 23:00:00,390,165,162,14,254,152,1.54166666666667,2.08333333333333,4.08333333333333,2.66666666666667,3.4,2.08333333333333,0.03,0.4,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.02,0,0,0.01,0,0,0.02,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.1,0,0,0,0,0,0
95,7,2675022,5,1158871,5,2491,140,"SE",14,1,"N","concave",FALSE,16,48.3375,54,"Ns","Nardus",2020-09-20 08:00:00,3.6,21.6,67.7,79.4,5.3,15,-25.65,6.57,-0.9238,21.6507,22.5745,14.7226,2.2764,0.2059,39122.3196,9578.8234,25682.4524,17221.2792,5738.8234,12810.988,-765.289,2019-11-02 01:00:00,63,2020-04-18 11:00:00,231,2020-04-18 11:00:00,231,2020-09-24 23:00:00,390,168,159,52,215,135,1.75,2.41666666666667,3.83333333333333,2.875,3.4,2.08333333333333,0.05,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.06,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.01,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7,2675022,5,1158871,5,2491,140,"SE",10,114,"SE","convex",TRUE,8,29.5875,16,"Cc","Carex",2020-09-20 08:05:00,3.65,3.5,58.6,79.8,4.7,17.1,-24.89,3.86,-4.6847,26.2852,30.9699,19.9874,1.3474,-4.6847,44648.4854,10524.4416,30680.3056,23034.7802,6704.0222,17156.5682,-3431.2866,2019-11-06 01:00:00,67,2019-12-25 21:00:00,116,2020-04-10 13:00:00,223,2020-09-24 23:00:00,390,49,274,85,208,155,1.33333333333333,1.88888888888889,4.44444444444444,2.5,3.44444444444444,1.77777777777778,0.45,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
97,8,2675359,5,1158975,5,2435,40,"NE",7,84,"E","convex",FALSE,22.33,42.1166666666667,54,"Ns","Nardus",2020-09-04 10:20:00,3.67,5.6,34.4,62.4,3.8,16.5,-25.52,5.15,-0.0475,22.5834,22.6309,13.0831,0.7724,0.2058,34049.353,10217.6202,20683.3152,16613.1094,6383.8254,11733.681,0,2019-11-03 01:00:00,64,2020-05-29 13:00:00,272,2020-05-29 13:00:00,272,2020-09-24 23:00:00,390,208,118,0,158,112,1.4375,2.1875,4.3125,3.125,3.28571428571429,2,0.15,0.2,0,0,0,0.01,0.05,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0.01,0,0,0.01,0.15,0,0,0.01,0,0,0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
98,8,2675359,5,1158975,5,2435,40,"NE",2,84,"E","flat",FALSE,18.67,43.9722222222222,16,"Cc","Carex",2020-09-04 10:45:00,3.59,5.8,38.8,68.3,3.9,17.3,-25.96,4.51,0.0885,24.1874,24.0989,17.1636,0.4654,0.1513,35962.3092,10734.9012,21374.2006,18088.5984,6899.9602,12445.5436,0,2019-11-03 01:00:00,64,2020-05-29 11:00:00,272,2020-05-29 11:00:00,272,2020-09-24 23:00:00,390,208,118,0,159,113,1.33333333333333,2.25,4.41666666666667,3.16666666666667,3.2,2.08333333333333,0.3,0,0,0,0,0,0.1,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0,0.01,0.05,0,0,0,0,0,0.1,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
99,8,2675359,5,1158975,5,2435,40,"NE",2,70,"E","flat",FALSE,15,44.7833333333333,16,"Cc","Carex",2020-09-04 11:00:00,3.46,15.4,70.8,87.9,5,17.5,-26.09,3.87,0.1995,23.4798,23.2803,14.6637,0.1995,0.5139,35138.2958,10733.0188,20869.5,17656.1658,6895.3144,12229.303,0,2019-11-02 01:00:00,63,2020-06-02 11:00:00,276,2020-06-02 11:00:00,276,2020-09-24 23:00:00,390,213,114,0,157,106,1.375,2.25,4.33333333333333,3,3.18181818181818,2,0.4,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
100,8,2675359,5,1158975,5,2435,40,"NE",15,58,"NE","convex",FALSE,9,36.4428571428571,16,"Cc","Carex",2020-09-04 11:20:00,3.67,11.9,102.6,56,3.8,14.9,-25.71,5.03,0.0676,22.665,22.5974,14.8114,0.0676,3.4136,29457.0034,10137.9828,16886.5024,14809.1616,6305.394,10265.1918,0,2019-11-02 01:00:00,63,2020-06-23 11:00:00,297,2020-06-23 11:00:00,297,2020-09-24 23:00:00,390,234,93,0,130,93,1.35714285714286,2.14285714285714,4.42857142857143,3.10714285714286,3.15384615384615,2.07142857142857,0.3,0.05,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0.05,0,0.03,0.15,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
101,8,2675359,5,1158975,5,2435,40,"NE",5,70,"E","flat",FALSE,11.33,46.6,16,"Cc","Carex",2020-09-04 11:40:00,3.69,17.5,29.3,37.3,2.8,13.2,-25.01,4.17,0.1754,20.7677,20.5923,13.8407,0.1754,3.86,28917.9182,9888.6712,15155.6344,13494.8822,6051.4986,8805.975,0,2019-11-02 01:00:00,63,2020-06-28 11:00:00,302,2020-06-28 11:00:00,302,2020-09-24 23:00:00,390,239,88,0,133,88,1.34615384615385,2.23076923076923,4.38461538461539,3.26923076923077,3.36363636363636,2.07692307692308,0.15,0.05,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.05,0,0.01,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0
102,8,2675359,5,1158975,5,2435,40,"NE",12,44,"NE","flat",FALSE,13,64.84,54,"Ns","Nardus",2020-09-04 11:55:00,3.62,8,35.1,58.8,3.7,15.8,-24.88,5.33,0.1412,18.7774,18.6362,10.7178,0.1412,4.0534,27403.4482,9634.5048,13656.6032,12139.242,5794.767,7758.4414,0,2019-11-02 01:00:00,63,2020-07-01 09:00:00,305,2020-07-01 09:00:00,305,2020-09-24 23:00:00,390,242,85,0,135,87,1.35,2.3,4.4,3.3,3.25,2.1,0.04,0.3,0,0,0,0,0,0.45,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
103,8,2675359,5,1158975,5,2435,40,"NE",8,30,"NE","flat",FALSE,24.33,68.69,54,"Ns","Nardus",2020-09-04 12:05:00,3.58,6.9,57.1,146.9,9.2,15.9,-24.45,5.32,0.0348,NA,NA,6.2814,0.0348,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-02 01:00:00,63,2020-07-01 13:00:00,305,2020-07-01 13:00:00,305,2020-09-24 23:00:00,390,242,85,0,NA,NA,1.44444444444444,2.55555555555556,4.22222222222222,3.72222222222222,3.57142857142857,2.11111111111111,0,0.45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0
104,8,2675359,5,1158975,5,2435,40,"NE",10,52,"NE","flat",FALSE,21,69.85,NA,"Con","Kontrolle zu 103",2020-09-04 12:20:00,3.79,4.1,101.1,124.1,7.8,15.8,-24.32,4.49,0.0959,20.5183,20.4224,14.8654,0.0959,3.5246,27034.7932,9576.7862,13663.4924,12193.2426,5736.7862,7885.2104,0,2019-11-02 01:00:00,63,2020-07-01 13:00:00,305,2020-07-01 13:00:00,305,2020-09-24 23:00:00,390,242,85,0,133,86,1.42307692307692,2.38461538461538,4.23076923076923,3.5,3.4,2.23076923076923,0,0.15,0,0,0,0,0,0.5,0,0,0.02,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.01,0
105,9,2675584,5,1159145,5,2406,45,"NE",13,26,"NE","flat",FALSE,33,29.975,16,"Cc","Carex",2020-09-20 09:30:00,3.82,9.5,64.5,42.3,3,13.9,-25.49,2.84,0.1136,21.6347,21.5211,14.1116,0.1136,3.6946,29765.964,10052.6858,16705.5612,14496.2752,6218.3802,10017.3366,0,2019-11-02 01:00:00,63,2020-06-24 11:00:00,298,2020-06-24 11:00:00,298,2020-09-24 23:00:00,390,235,92,0,134,92,1.34615384615385,2.30769230769231,4.38461538461539,3.26923076923077,3.36363636363636,2.15384615384615,0.25,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0.02,0,0,0.05,0,0.01,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0
106,9,2675584,5,1159145,5,2406,45,"NE",11,23,"NE","concave",FALSE,28.33,35.4785714285714,54,"Ns","Nardus",2020-09-20 09:35:00,3.84,2.5,82.1,48.8,3.2,15.2,-25.68,2.33,0.1528,19.9567,19.8039,12.0836,0.1528,4.4906,29290.3184,9845.7902,16031.6534,13721.5414,6006.0568,9356.2162,0,2019-11-02 01:00:00,63,2020-06-24 11:00:00,298,2020-06-24 11:00:00,298,2020-09-24 23:00:00,390,235,92,0,135,95,1.39285714285714,2.28571428571429,4.42857142857143,3.28571428571429,3.33333333333333,2.14285714285714,0.15,0.25,0,0,0,0,0,0.3,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0.03,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0
