"ID_position","ID_site","GPS_x","GPS_x_accur","GPS_y","GPS_y_accur","elevation","macroexposure_d","macroexposure","slope","exposure_d","exposure","microtopography","wind_edge","soil_depth","soil_moist","ID_species","species","position_description","soil_sample_GMT","pH_CaCl2","water_soluble_P","citricacid_soluble_P","carbon","nitrogen","C_N_ratio","d13C","d15N","Temp_min","Temp_max","Temp_ampl","Temp_ampl_max","Temp_min_JS","Temp_min_snowfree","GDH.0_SS","GDH.0_JA","GDH.0_MA","GDH.5_SS","GDH.5_JA","GDH.5_MA","FDH.0_OA","wintersnow19_GMT","wintersnow19_day","snowfree20_GMT","snowfree20_day","seasonstart20_GMT","seasonstart20_day","wintersnow20_GMT","wintersnow20_day","days_snow19_20","days_snowfree20","days_frozen","days_growper20.1","days_growper20.5","Indval_T","Indval_N","Indval_L","Indval_F","Indval_H","Indval_R","Carexcurvula","Nardusstricta","Achilleaerbarotta","Adenostylesalliariae","Agrostisalpina","Agrostisrupestris","Agrostisschraderiana","Alchemillapentaphyllea","Alchemillavulgaris","Antennariacarpatica","Anthoxanthumalpinum","Arenariabiflora","Arnicamontana","Avenellaflexuosa","Campanulabarbata","Campanulascheuchzeri","Cardamineresedifolia","Carexfoetida","Carexpallescens","Carexsempervirens","Cerastiumcerastoides","Cirsiumspinosissimum","Elynamyosuroides","Epilobiumanagallidifolium","Euphrasiaminima","Festucaviolacea","Festucasp","Galiumanisophyllon","Gentianaacaulis","Gentianabavarica","Gentianapunctata","Gentianapurpurea","Geummontanum","Gnaphaliumhoppeanum","Gnaphaliumnorvegicum","Gnaphaliumsupinum","Helictotrichonversicolor","Hieraciumalpinum","Hieraciumpiliferum","Homogynealpina","Juncusjacquinii","Juncustrifidus","Leontodonhelveticus","Leontodonhispidus","Leucanthemopsisalpina","Ligusticummutellina","Ligusticummutellinoides","Loiseleuriaprocumbens","Lotuscorniculatus","Luzulaalpinopilosa","Luzulalutea","Luzulaspicata","Minuartiasedoides","Myosotisalpestris","Pediculariskerneri","Peucedanumostruthium","Phleumalpinum","Phleumrhaeticum","Phyteumabetonicifolium","Phyteumahemisphaericum","Poaalpina","Polygonumviviparum","Potentillaaurea","Primulahirsuta","Pulsatillavernalis","Pulsatillaalpinaapiifolia","Ranunculusaconitifolius","Ranunculusmontanus","Ranunculusvillarsii","Saginasaginoides","Salixherbacea","Saxifragabryoides","Sedumalpestre","Sempervivummontanum","Senecioincanusincanus","Sibbaldiaprocumbens","Sileneexscapa","Soldanellapusilla","Solidagovirgaureaminuta","Trifoliumalpinum","Trisetumspicatum","Vacciniumgaultherioides","Vacciniummyrtillus","Vacciniumvitisidaea","Veronicaalpina","Veronicabellidioides"
131,12,2676158,5,1159585,5,2199,58,"NE",23,39,"NE","convex",FALSE,27.33,46.3166666666667,16,"Cc","Carex (Wegrand)",2020-09-08 12:00:00,3.81,1.6,93.5,43.2,2.2,19.7,-25.92,3.95,-0.0807,23.0738,23.1545,14.7281,0.1081,0.9574,34581.5464,10344.512,21019.9822,17275.4964,6515.9424,12254.1632,-19.707,2019-11-04 01:00:00,65,2020-06-03 09:00:00,277,2020-06-03 09:00:00,277,2020-09-24 23:00:00,390,212,113,0,156,114,1.69444444444444,2.05555555555556,3.83333333333333,3.02777777777778,3.66666666666667,1.88888888888889,0.2,0.25,0,0,0,0,0,0,0,0,0.02,0,0.01,0.05,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.02,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0.15,0.15,0,0,0
132,12,2676158,5,1159585,5,2199,58,"NE",27,30,"NE","convex",FALSE,17,42.5333333333333,16,"Cc","Carex (Wegrand)",2020-09-08 11:50:00,3.86,1.2,77.7,42.1,2.3,18.5,-25.83,3.65,0.0034,NA,NA,8.3318,0.1288,1.1945,NA,NA,NA,NA,NA,NA,NA,2019-11-04 01:00:00,65,2020-06-03 13:00:00,277,2020-06-03 13:00:00,277,2020-09-24 23:00:00,390,212,113,0,NA,NA,1.78125,2.1875,3.8125,2.90625,3.66666666666667,1.8125,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.2,0,0.06,0.03,0,0,0
133,12,2676158,5,1159585,5,2199,58,"NE",39,25,"NE","convex",FALSE,37.67,56.0333333333333,54,"Ns","Nardus",2020-09-08 12:05:00,3.92,4.6,161.2,47,3.3,14.3,-26.67,2.75,0.0566,NA,NA,8.7229,0.1823,0.9362,NA,NA,NA,NA,NA,NA,NA,2019-11-04 01:00:00,65,2020-06-06 11:00:00,280,2020-06-06 11:00:00,280,2020-09-24 23:00:00,390,215,110,0,NA,NA,1.55882352941176,2.23529411764706,4,3.11764705882353,3.4,2.17647058823529,0,0.35,0,0.01,0,0,0,0.01,0,0,0.07,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0.01,0.02,0,0,0.04,0.01,0,0.03,0,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.15,0,0,0,0,0,0
134,12,2676158,5,1159585,5,2199,58,"NE",17,46,"NE","flat",FALSE,40.33,59.5333333333333,54,"Ns","Nardus",2020-09-08 12:20:00,3.99,1.6,178.8,37.2,2.7,13.7,-26.63,3.41,0.1622,20.4675,20.3053,12.2661,0.2251,1.4208,35663.312,10468.636,21358.8786,17074.3876,6628.636,12381.2,0,2019-11-04 01:00:00,65,2020-06-02 13:00:00,276,2020-06-02 13:00:00,276,2020-09-24 23:00:00,390,211,114,0,160,116,1.63333333333333,2.6,4,3.13333333333333,3.28571428571429,2.33333333333333,0,0.4,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.04,0,0.03,0,0,0.07,0,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
135,15,2674143,5,1158606,5,2485,210,"SW",25,227,"SW","convex",FALSE,9.67,25.9166666666667,16,"Cc","Carex",2020-09-09 14:05:00,3.57,6.2,27.8,82.6,6.1,13.6,-24.71,5.2,NA,26.6952,NA,17.9324,4.2591,4.2591,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-04-12 11:00:00,225,2020-04-12 11:00:00,225,2020-09-24 23:00:00,390,161,165,NA,NA,NA,1.3,2,4.6,2.2,3,2.2,0.55,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
136,15,2674143,5,1158606,5,2485,210,"SW",20,234,"SW","convex",FALSE,7.33,27.6083333333333,NA,"Con","Kontrolle zu 135",2020-09-09 14:10:00,3.72,2,21.9,54.1,4.1,13.3,-24.69,4.67,-0.2785,24.9883,25.2668,16.1732,3.177,0.2243,NA,10321.9764,29011.6652,NA,6481.9764,15059.0006,-66.1116,2019-11-03 01:00:00,64,2020-04-12 11:00:00,225,2020-04-12 11:00:00,225,2020-09-24 23:00:00,390,161,165,0,NA,NA,1.3125,2,4.5,2.25,3,2.125,0.45,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.35,0,0,0,0,0,0
137,15,2674143,5,1158606,5,2485,210,"SW",28,220,"SW","convex",FALSE,9.67,25.975,16,"Cc","Carex",2020-09-09 14:15:00,3.55,4.4,27.8,67.2,5.1,13.1,-24.56,5.17,-0.2365,28.2004,28.4369,20.7285,2.9703,-0.2365,NA,10343.5876,29200.3528,NA,6505.3682,15230.0956,-13.8822,2019-11-03 01:00:00,64,2020-04-09 13:00:00,222,2020-04-09 13:00:00,222,2020-09-24 23:00:00,390,158,168,0,NA,NA,1.6875,2,4,2.4375,3.28571428571429,1.75,0.6,0.07,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.15,0,0,0,0,0,0
138,15,2674143,5,1158606,5,2485,210,"SW",18,217,"SW","convex",FALSE,8.33,27.05,NA,"Con","Kontrolle zu 137",2020-09-09 14:20:00,3.59,1.2,27.8,42.5,3.4,12.6,-24.86,5.11,0.0783,31.8799,31.8016,21.2042,3.6025,0.0783,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-04-09 11:00:00,222,2020-04-09 11:00:00,222,2020-09-24 23:00:00,390,158,168,0,NA,NA,1.83333333333333,2,3.83333333333333,2.58333333333333,3.33333333333333,1.66666666666667,0.3,0.35,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
139,15,2674143,5,1158606,5,2485,210,"SW",22,182,"S","flat",FALSE,17.33,32.7,54,"Ns","Nardus",2020-09-09 14:35:00,3.48,13.2,39.6,74.6,5.3,14,-25.29,6.42,0.19,20.5183,20.3283,9.7755,3.8445,0.6943,46145.259,10286.7158,25729.2092,20776.1716,6446.7158,12729.656,0,2019-11-02 01:00:00,63,2020-04-23 17:00:00,236,2020-04-23 17:00:00,236,2020-09-24 23:00:00,390,173,154,0,240,168,1.6,2.4,4.2,2.8,3,2.4,0.05,0.75,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
140,15,2674143,5,1158606,5,2485,210,"SW",20,169,"S","flat",FALSE,10.67,30.2833333333333,NA,"Con","Kontrolle zu 139",2020-09-09 14:40:00,3.51,8.8,35.1,74.3,5.7,13.1,-24.93,6.44,0.152,25.875,25.723,16.3988,2.3506,0.4661,45900.0922,10602.7652,26260.2804,21730.7094,6762.7652,13823.7246,0,2019-11-03 01:00:00,64,2020-04-26 11:00:00,239,2020-04-26 11:00:00,239,2020-09-24 23:00:00,390,175,151,0,225,163,1.85714285714286,2,3.71428571428571,2.71428571428571,3.33333333333333,2,0.05,0.6,0,0,0,0,0,0,0,0,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
141,15,2674143,5,1158606,5,2485,210,"SW",26,195,"S","flat",FALSE,28.67,28.6,54,"Ns","Nardus",2020-09-09 14:50:00,3.49,7.1,24.9,60.7,4.6,13.2,-24.93,5.98,0.0787,22.4034,22.3247,10.4694,3.4738,0.7077,47085.1258,10519.3328,26548.0332,21877.0032,6679.3328,13484.2932,0,2019-11-03 01:00:00,64,2020-04-23 15:00:00,236,2020-04-23 15:00:00,236,2020-09-24 23:00:00,390,172,154,0,240,169,1.6,2,4.2,2.7,3,2.2,0.05,0.75,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
142,15,2674143,5,1158606,5,2485,210,"SW",12,168,"S","flat",FALSE,10,26.9833333333333,16,"Cc","Carex",2020-09-09 14:55:00,3.47,20.2,45.4,46.1,3.6,12.8,-25.25,5.29,0.1542,22.624,22.4698,11.1424,2.4724,1.2821,44357.108,10724.0136,25057.9,21890.0462,6884.0136,13940.012,0,2019-11-03 01:00:00,64,2020-05-14 11:00:00,257,2020-05-14 11:00:00,257,2020-09-24 23:00:00,390,193,133,0,199,151,1.57142857142857,2.28571428571429,4.14285714285714,2.78571428571429,3,2.28571428571429,0.2,0.5,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0
143,14,2674166,5,1158779,5,2533,205,"SW",38,216,"SW","convex",FALSE,16.33,24.54,16,"Cc","Carex",2020-09-09 13:35:00,3.76,14.5,158.3,88.3,5.3,16.7,-25.73,1.93,0.0937,27.5503,27.4566,19.1877,1.7906,0.8479,40677.7528,10839.3616,22897.5902,21814.8482,7021.7306,13371.161,0,2019-11-03 01:00:00,64,2020-05-26 15:00:00,269,2020-05-26 15:00:00,269,2020-09-24 23:00:00,390,205,121,0,162,135,1.52777777777778,2.36111111111111,4.16666666666667,2.83333333333333,3.26666666666667,2.11111111111111,0.4,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.05,0.01,0,0,0.1,0,0,0,0,0,0.03,0,0.01,0.03,0,0,0.07,0,0.02,0,0,0,0,0,0,0,0,0.01,0.01,0,0.15,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0
144,14,2674166,5,1158779,5,2533,205,"SW",20,219,"SW","flat",FALSE,7.67,35.76,16,"Cc","Carex",2020-09-09 13:40:00,3.85,23.8,199.3,77.3,5.3,14.6,-25.96,2,0.1081,26.6659,26.5578,18.3738,1.2411,0.3599,40173.4284,11073.4778,23222.6344,21394.8882,7247.486,13901.4534,0,2019-11-03 01:00:00,64,2020-05-27 15:00:00,270,2020-05-27 15:00:00,270,2020-09-24 23:00:00,390,206,120,0,163,126,1.57142857142857,2.53571428571429,4.07142857142857,2.89285714285714,3.22222222222222,2.21428571428571,0.2,0,0,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.25,0,0,0.03,0,0,0.03,0,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0.02,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
145,14,2674166,5,1158779,5,2533,205,"SW",31,216,"SW","concave",FALSE,25,32.07,54,"Ns","Nardus",2020-09-09 13:05:00,3.71,8.8,181.8,38.8,2.6,15.1,-26.36,3.06,0.1541,NA,NA,15.1764,0.5938,1.159,NA,NA,NA,NA,NA,NA,NA,2019-11-03 01:00:00,64,2020-05-31 11:00:00,274,2020-05-31 11:00:00,274,2020-09-24 23:00:00,390,210,116,0,NA,NA,1.64705882352941,2.5,4.05882352941176,2.91176470588235,3.15384615384615,2.23529411764706,0.03,0.3,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0.15,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0.07,0,0,0.03,0,0,0,0,0.02,0,0,0,0.1,0,0.01,0.02,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,14,2674166,5,1158779,5,2533,205,"SW",43,192,"S","concave",FALSE,19.67,38.53,54,"Ns","Nardus",2020-09-09 13:15:00,3.76,8.6,146.5,53.3,3.5,15.4,-26.15,3.44,0.1204,22.7608,22.6404,15.2394,0.6229,0.3716,38437.5512,10343.6688,20915.9602,19301.275,6508.4226,11796.9006,0,2019-11-03 01:00:00,64,2020-05-29 15:00:00,272,2020-05-29 15:00:00,272,2020-09-24 23:00:00,390,208,118,0,163,127,1.58823529411765,2.38235294117647,4.17647058823529,2.88235294117647,3.30769230769231,2.11764705882353,0.15,0.15,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0
147,14,2674166,5,1158779,5,2533,205,"SW",18,184,"S","convex",FALSE,10,33.18,16,"Cc","Carex",2020-09-09 13:25:00,3.76,11.5,211.1,57.1,3.6,15.7,-26.06,2.2,0.0689,24.75,24.6811,16.9915,0.6339,0.3201,39393.2106,10956.3702,22299.7846,21059.9572,7131.1118,13309.421,0,2019-11-03 01:00:00,64,2020-05-29 13:00:00,272,2020-05-29 13:00:00,272,2020-09-24 23:00:00,390,208,118,0,160,124,1.5625,2.53125,4.125,2.84375,3.18181818181818,2.1875,0.25,0,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0.02,0,0,0.2,0,0,0,0,0,0,0,0,0.03,0,0.01,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
148,14,2674166,5,1158779,5,2533,205,"SW",32,212,"SW","flat",FALSE,9.67,40.42,54,"Ns","Nardus",2020-09-09 12:30:00,3.72,7.9,105.5,59.2,4,14.7,-26.03,4.41,0.0285,23.093,23.0645,15.2997,1.2218,0.4681,NA,10433.0694,21392.3792,NA,6593.0694,12281.4148,0,2019-11-03 01:00:00,64,2020-05-29 13:00:00,272,2020-05-29 13:00:00,272,2020-09-24 23:00:00,390,208,118,0,NA,NA,1.6,2.425,4.05,2.975,3.125,2.1,0.2,0.15,0,0,0,0,0.1,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0.05,0,0.02,0,0.02,0,0,0,0.01,0,0.05,0,0,0.07,0,0,0.03,0.02,0,0,0,0,0,0,0,0.03,0,0.01,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
149,13,2674291,5,1158795,5,2595,220,"SW",62,221,"SW","convex",FALSE,39,32.73,16,"Cc","Carex",2020-09-09 08:15:00,3.63,7.3,86.5,97.7,5.7,17.1,-25.26,3.25,-0.2002,20.9062,21.1064,13.1588,2.4352,1.6196,36846.6252,9466.8642,20829.977,16705.8794,5630.6878,10111.9324,-4.61,2019-11-03 01:00:00,64,2020-05-16 11:00:00,259,2020-05-16 11:00:00,259,2020-09-24 23:00:00,390,195,131,0,173,141,1.5,2.1,4.1,2.85,3.22222222222222,1.9,0.5,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.1,0,0,0,0.1,0,0,0,0.03,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,13,2674291,5,1158795,5,2595,220,"SW",39,223,"SW","convex",FALSE,36.33,16.58,16,"Cc","Carex",2020-09-09 08:35:00,3.62,12.1,107.2,122.7,7,17.6,-25.52,3.16,-0.7981,28.5418,29.3399,23.3361,2.1437,1.2675,40404.775,10295.9606,23198.6278,20629.9046,6478.693,12697.8186,-39.3524,2019-11-03 01:00:00,64,2020-05-18 11:00:00,261,2020-05-18 11:00:00,261,2020-09-24 23:00:00,390,197,129,2,170,141,1.45,2.1,4.2,2.75,3.25,2,0.35,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.03,0,0,0,0.03,0,0.05,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
151,13,2674291,5,1158795,5,2595,220,"SW",38,215,"SW","flat",FALSE,25.33,35.68,54,"Ns","Nardus",2020-09-09 08:00:00,3.79,13,96.8,73.2,4.5,16.5,-26.28,3.51,0.1366,22.8412,22.7046,14.4139,1.96,1.0798,38925.9612,9976.6762,21323.5762,18191.1728,6139.5548,11138.3992,0,2019-11-03 01:00:00,64,2020-05-20 13:00:00,263,2020-05-20 13:00:00,263,2020-09-24 23:00:00,390,199,127,0,177,137,1.59090909090909,2.27272727272727,4.09090909090909,2.86363636363636,3.22222222222222,2.2,0.02,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.03,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,13,2674291,5,1158795,5,2595,220,"SW",44,232,"SW","flat",FALSE,50,27.62,54,"Ns","Nardus",2020-09-09 10:00:00,3.64,6.2,88,136,7,19.4,-25.69,3.5,0.2045,22.9659,22.7614,15.7497,2.6567,1.2736,39853.8494,10016.615,22116.7816,19200.8474,6179.7768,11810.6322,0,2019-11-03 01:00:00,64,2020-05-21 13:00:00,264,2020-05-21 13:00:00,264,2020-09-24 23:00:00,390,200,126,0,176,136,1.6,2.3,4.1,2.9,3,2.2,0.15,0.4,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.03,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,13,2674291,5,1158795,5,2595,220,"SW",43,223,"SW","flat",FALSE,46.33,27.42,16,"Cc","Carex",2020-09-09 09:45:00,3.75,5.1,76.2,77.7,4.4,17.6,-26.05,4.22,0.0913,24.1053,24.014,17.7788,1.6614,0.9078,38396.166,10113.8822,22041.5354,18900.0712,6296.093,12109.617,0,2019-11-03 01:00:00,64,2020-05-21 13:00:00,264,2020-05-21 13:00:00,264,2020-09-24 23:00:00,390,200,126,0,174,132,1.53571428571429,2.21428571428571,4.21428571428571,2.82142857142857,3.18181818181818,2.14285714285714,0.4,0.03,0,0,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.15,0,0,0,0.01,0,0.02,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0
154,13,2674291,5,1158795,5,2595,220,"SW",42,243,"SW","convex",FALSE,31.33,47.44,54,"Ns","grosser Nardus-Horst; bei 290cm (etwa 30cm vom Massband weg)",2020-09-09 09:00:00,3.81,7.3,110.2,77.6,4.4,17.7,-26.73,2.72,0.1454,20.1239,19.9785,12.6138,1.7774,1.1497,35711.2304,9613.7226,20216.5128,16082.4956,5776.9944,10475.5748,0,2019-11-03 01:00:00,64,2020-05-25 15:00:00,268,2020-05-25 15:00:00,268,2020-09-24 23:00:00,390,204,122,0,174,124,1.5,2.5,4.14285714285714,3,3.18181818181818,2.21428571428571,0.07,0.3,0,0,0,0,0,0.03,0,0,0.15,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0.07,0,0,0,0,0,0.03,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0
155,13,2674291,5,1158795,5,2595,220,"SW",44,235,"SW","concave",FALSE,43.33,43.09,NA,"Con","Kontrolle zu 154; schräg links oben; unter Geum",2020-09-09 09:10:00,3.84,6.6,76.8,66.5,4.1,16.1,-26.53,4.07,0.0784,23.3119,23.2335,15.6658,1.5224,0.8946,36952.4496,9919.9626,21024.8772,17948.715,6091.137,11444.5248,0,2019-11-03 01:00:00,64,2020-05-25 13:00:00,268,2020-05-25 13:00:00,268,2020-09-24 23:00:00,390,204,122,0,169,126,1.46153846153846,2.30769230769231,4.30769230769231,2.96153846153846,3.2,2.23076923076923,0.07,0.03,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.35,0,0,0,0.15,0,0,0,0,0,0.05,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0
